setting,method,n_x0,n_reps,coverage_mean,coverage_min_x0,coverage_max_x0,bias_mean,abs_bias_mean,rmse_mean,rmse_max_x0,se_mean,emp_sd_mean,emp_sd_over_se_mean,width_mean,omega_mean,omega_clipped_rate,omega_sd_mean,omega_min_mean,omega_max_mean,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean
base_q0.9_s1,PPCI,64,64000,0.94853125,0.933,0.966,0.023419260913023765,0.027591860158223062,0.3628257259221901,0.3951219077881838,0.34623399409593664,0.36133662953527423,1.0436197360654103,1.3572372568560716,1.0,,,,,29.557225525705995,26.626391922456303,9.263183451378275,11.419818495070214,0.0018852271587238142,0.5728761519122345
