setting,method,n_x0,n_reps,coverage_mean,coverage_min_x0,coverage_max_x0,bias_mean,abs_bias_mean,rmse_mean,rmse_max_x0,se_mean,emp_sd_mean,emp_sd_over_se_mean,width_mean,omega_mean,omega_clipped_rate,omega_sd_mean,omega_min_mean,omega_max_mean,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean
base_q0.9_s1,PPCI,64,64000,0.9489062500000001,0.933,0.966,0.021974196984443032,0.02662774831272631,0.3648079100115741,0.3950540798326983,0.3482273113082749,0.36344637670234814,1.043704399109007,1.3650510603284376,1.0,,,,,29.843112084129572,26.91442306400281,9.385015107230942,11.346782288324611,0.0018913449992105156,0.5692304594154411
