x0_1,x0_2,x0_3,theta0,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,lambda_1,lambda_2,den_u,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,N,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_f_mean,PPCI_sigma2_f_mean,PPCI_sigma2_Y_minus_f_std,PPCI_sigma2_f_std,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.7,0.7333333333333333,0.7,-1.292512040004857,0.01,0.08,2.0059587188748393,0.020059587188748392,0.16047669750998714,0.16047669750998714,0.003545723948483609,0.0034968627970464704,0.0035945850999207483,0.0005161155559557932,1000,200,200,10000,10000,10000,10000,-1.1319672254755475,0.6896435738038275,0.954,2.2383282801102613,2.2899562777078976e-05,8.319088912419679e-05,3.661655759987562e-05,2.5710156735795146e-05,2.2899562777078976e-05,8.319088912419679e-05,3.661655759987562e-05,2.5710156735795146e-05,-1.1604157441069056,0.9533836144446312,0.779,2.489792928993948,3.737103037981485e-05,6.63686793275755e-05,0.0005157733271565943,1.2954948936895583,0.0,0.30561507588105696
0.7,0.7333333333333333,0.7166666666666667,-1.303348473780318,0.01,0.08,2.0259492727824444,0.020259492727824444,0.16207594182259555,0.16207594182259555,0.0037177570084048054,0.0038042106305763825,0.0036313033862332283,0.000667597756419502,1000,200,200,10000,10000,10000,10000,-1.20635615086259,0.647439686117307,0.943,2.087520152780141,3.292084679084666e-05,0.00014632726323287034,5.6115710064749295e-05,5.886445287735457e-05,3.292084679084666e-05,0.00014632726323287034,5.6115710064749295e-05,5.886445287735457e-05,-1.153964411481731,0.9693372461989004,0.753,2.5064014159608514,5.366985520657388e-05,8.890640965564368e-05,-0.004233610984373246,1.3015146042821977,0.0,0.3047644327467325
0.7,0.7333333333333333,0.7333333333333333,-1.309898191634105,0.01,0.08,2.0467971285240862,0.020467971285240864,0.1637437702819269,0.16374377028192694,0.0036449730583418176,0.0036617690444821745,0.003628177072201461,0.0005804842124086009,1000,200,200,10000,10000,10000,10000,-1.1611173636321361,0.6806229245220712,0.921,2.185178822986222,2.7501581353938022e-05,0.00010653012362954875,4.6447935228677797e-05,3.9297180804386294e-05,2.7501581353938022e-05,0.00010653012362954875,4.6447935228677797e-05,3.9297180804386294e-05,-1.1528451988775188,0.9982845521141898,0.754,2.5047597444960847,4.5080565418181414e-05,7.253334628940934e-05,0.0015459094544364692,1.313462747074811,0.0,0.30561671101985216
0.7,0.7333333333333333,0.75,-1.3120894334867956,0.01,0.08,2.060191036110227,0.02060191036110227,0.16481528288881817,0.1648152828888182,0.0037321900840053598,0.003802611123528546,0.0036617690444821736,0.0006586180042793244,1000,200,200,10000,10000,10000,10000,-1.192100642804331,0.6496900762667993,0.955,2.165317114540211,3.35699692992064e-05,0.00014218306245238248,5.3229860401255174e-05,4.8625059177895666e-05,3.35699692992064e-05,0.00014218306245238248,5.3229860401255174e-05,4.8625059177895666e-05,-1.1589761347358496,0.9816234111211434,0.756,2.5096141256077655,5.52167385641486e-05,8.574601503766884e-05,0.0020814398183922867,1.3165147364748855,0.0,0.3063561496973496
0.7,0.7333333333333333,0.7666666666666666,-1.309898191634105,0.01,0.08,2.079682527279327,0.02079682527279327,0.16637460218234615,0.16637460218234618,0.00371375650995108,0.0036617690444821745,0.0037657439754199854,0.0007008961755482462,1000,200,200,10000,10000,10000,10000,-1.1427142688346859,0.6904164742580723,0.929,2.134820277611257,3.9910119557493255e-05,0.00015192208652056402,7.507585896556995e-05,5.52588232343591e-05,3.9910119557493255e-05,0.00015192208652056402,7.507585896556995e-05,5.52588232343591e-05,-1.0824436588473358,1.0017654869512505,0.762,2.5803547869122303,6.511895279428667e-05,0.00011736513670854829,-0.0005469121135216793,1.3116228145441051,0.0,0.30558552064475364
0.7,0.7333333333333333,0.7833333333333333,-1.303348473780318,0.01,0.08,2.1296919827686307,0.021296919827686306,0.17037535862149045,0.17037535862149045,0.0036961607702868052,0.003730552496091436,0.0036617690444821745,0.0006918715155251805,1000,200,200,10000,10000,10000,10000,-1.1528827935563766,0.6617622422294006,0.928,2.1420225196229636,3.5738720901626544e-05,0.00014452934138295122,5.5970393435786745e-05,5.6207730110149434e-05,3.5738720901626544e-05,0.00014452934138295122,5.5970393435786745e-05,5.6207730110149434e-05,-1.1207291676074391,0.9535516664761204,0.767,2.4684065675688247,6.856778451703152e-05,0.00012351397421814686,0.005868353023678204,1.3116597590331565,0.0,0.305404933298837
0.7,0.7333333333333333,0.7999999999999999,-1.292512040004857,0.01,0.08,2.1651861663362584,0.021651861663362585,0.17321489330690068,0.1732148933069007,0.003766543728943904,0.003730552496091436,0.0038025349617963724,0.0007347237915597325,1000,200,200,10000,10000,10000,10000,-1.0983010648978677,0.6945828977974672,0.93,2.189560059502157,4.298588467572227e-05,0.0001572653157938827,6.613726308978992e-05,5.0329446290502044e-05,4.298588467572227e-05,0.0001572653157938827,6.613726308978992e-05,5.0329446290502044e-05,-1.0674754791736274,0.9218759200765267,0.77,2.476976104411751,7.246062850956176e-05,0.00010744352571262227,-0.005517748592483031,1.2892944627371399,0.0,0.30536727214607834
0.7,0.7333333333333333,0.8166666666666667,-1.2775076165438362,0.01,0.08,2.1801015929250536,0.021801015929250538,0.1744081274340043,0.1744081274340043,0.003787452725302113,0.003802611123528546,0.00377229432707568,0.0007988399072415888,1000,200,200,10000,10000,10000,10000,-1.138158583322706,0.6072812341278423,0.936,2.0079882013840136,4.188516451671334e-05,0.00015408366504593763,6.116465559836088e-05,4.186039760649151e-05,4.188516451671334e-05,0.00015408366504593763,6.116465559836088e-05,4.186039760649151e-05,-1.115748546168444,0.8933196705741429,0.786,2.395040559285691,7.414861731637343e-05,0.00011757098911032433,-0.00530370974281712,1.2746062566669025,0.0,0.3058612005634015
0.7,0.7333333333333333,0.8333333333333333,-1.2584995950005713,0.01,0.08,2.218046607365017,0.022180466073650172,0.17744372858920138,0.17744372858920138,0.0038378026028570954,0.003872994082185645,0.003802611123528546,0.0008649382948631082,1000,200,200,10000,10000,10000,10000,-1.1343381645545871,0.6188088996997257,0.951,2.070597037850117,5.27018008840487e-05,0.000208492980851332,7.499955236627565e-05,6.40391880045139e-05,5.27018008840487e-05,0.000208492980851332,7.499955236627565e-05,6.40391880045139e-05,-1.1356608996621451,0.9477077861381848,0.761,2.4794375292687767,8.967911946071852e-05,0.0001301131781438272,-0.0033751671636494986,1.257643746716228,0.0,0.3053131637132583
0.7,0.7333333333333333,0.85,-1.2356962312367747,0.01,0.08,2.241766331123082,0.02241766331123082,0.17934130648984656,0.17934130648984656,0.003872994082185645,0.003872994082185645,0.003872994082185645,0.0009217576670688706,1000,200,200,10000,10000,10000,10000,-1.0588863496589658,0.6183414401189289,0.941,2.045108035368488,5.749106582976122e-05,0.00022377246263184406,9.00658814726164e-05,0.00011031649264345657,5.749106582976122e-05,0.00022377246263184406,9.00658814726164e-05,0.00011031649264345657,-1.0728231557288013,0.9159846027045954,0.779,2.4490906982955813,9.474098317769225e-05,0.00013933875862275175,-0.0014720866957764077,1.2367672251068123,0.0,0.3053493218432692
