age,sex,x0_raw,theta0_mode,theta0_source,theta0,theta0_smooth,ell_oracle,c_min,c_max,ell0_hat,ell_star,lambda_hat,lambda_1,lambda_2,R,B,n_label,N_unlab_total,N_t_full,N_use,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_raw_widths,LO_theta_rmse,LO_coverage,LO_avg_ci_width
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,5,1000,300,500,500,500,7.110011742184172,0.753818426280974,0.925,2.6322516890771954,"[4.195800906223454, 1.8572622070725657, 2.203503496849125, 3.4729804494126464, 3.0120087523971604, 1.968013012916911, 3.2618713418927108, 2.2225389260253223, 2.584440376912587, 1.898916059834809, 2.8891031882542304, 1.6596109233142329, 3.341546978297557, 4.769501636653624, 1.8852800160555567, 2.4029993988178546, 2.236375822681362, 2.230930995342753, 3.5366215236867786, 2.4951646772885834, 2.8735536186802255, 2.1473821413176317, 1.7789718424089411, 2.287445907401395, 3.405869382925051, 2.278258139461986, 1.8084628360814055, 1.9206621963283776, 3.074647681342295, 2.9005853139163023, 1.8407925075925533, 2.25318156803284, 2.056392714964959, 1.7613082903250046, 2.4150940093065785, 2.723093266871425, 2.5303935157636266, 2.763941938866143, 2.345179101105831, 1.9104150782322815, 2.984202903414202, 3.283832412540157, 2.8771162021206784, 2.30097771270389, 2.7438709702269595, 2.7393574329987382, 2.070702941079988, 2.6720028048101643, 1.9636143948116374, 2.4243472460881197, 2.3719170041733504, 2.8653766784687313, 2.068638486120877, 2.570825530785335, 2.291749681186488, 2.1169078328398907, 3.566237374555734, 2.2540707692570994, 2.9156470791124676, 2.3026656398902086, 1.8643243912469352, 2.1730585588429747, 4.180196845353326, 1.9521899549571256, 4.099224723097414, 2.510403740250407, 2.552375837277884, 3.4768834113414204, 3.958658401084926, 3.2071453445738722, 2.118967868322933, 3.5398366532345547, 2.56119644604971, 2.5953498798807235, 2.8871231326485267, 2.339749673807102, 2.933232384976085, 2.4601609033698413, 2.734156008292823, 2.9406265592515357, 3.397888665178062, 2.5918264676470573, 2.5069440107158663, 4.074234301194528, 3.102329685599158, 2.5161557803098002, 2.5755755128478413, 2.1162071100939066, 2.432275066404743, 3.295785138287699, 2.7049022152578006, 3.227756377510861, 2.200231506757458, 3.2767079572148585, 2.7845775917471247, 2.5923127374087773, 1.6245143978919003, 2.5881237376885906, 2.0967622511804738, 3.1638282490246192, 2.8853436683093605, 2.4202324520346465, 2.176360935142297, 2.549508728766237, 2.6041253029393188, 3.1643801024847047, 3.2518248084587746, 2.4126741079097975, 2.2340989737500205, 2.558831588936666, 2.447645483929329, 1.736095643624374, 2.0445767076353736, 1.990857677211018, 2.713815885930366, 2.05336412895951, 2.542749121096847, 2.9777235487487905, 2.7661706021487804, 2.1209781633575684, 2.1887978629870393, 2.3433991869387665, 2.253198183793563, 1.9617816386200158, 4.131749123201271, 1.821146155842328, 1.5804218123102078, 3.226365414561326, 2.6037139316831173, 2.188016816027167, 2.0611320630244503, 3.7168634779888574, 2.6456105216417054, 2.2367742676830087, 3.5240705639812333, 2.491286918507381, 2.50807467267086, 1.4637287545077289, 2.9503782585161407, 3.193522154245077, 2.313341226729152, 2.813006092109161, 2.712125945116588, 2.9672663136209074, 2.2115654185518245, 2.326016899027847, 4.207808256117616, 1.7080930869299706, 2.594826676709923, 2.3607423424302567, 2.837183358444931, 2.6697569014178892, 2.1350693956988414, 2.8904489271517884, 3.3686748524258654, 2.2761490688689747, 4.303087684533771, 2.751605772425032, 2.170619226620122, 2.5523780144654946, 2.048394212570079, 2.4094735825012155, 2.6757893415541876, 1.956393748218476, 2.88590338898881, 2.057070735946988, 2.4273152951488743, 2.540920505348578, 2.6574760393726047, 2.5950204657340006, 2.2655011691017872, 3.1739040612703375, 2.657150946994884, 2.5949689857511746, 3.5120832693948163, 3.7192555164597865, 2.276601291022125, 2.0189165095632866, 2.736685043586819, 2.787680283804603, 3.7303131695845515, 2.3639569771810587, 1.7210136091520472, 2.5956352132375535, 3.2484173740379827, 2.101182731156902, 1.9239279650819032, 4.098848572186888, 2.140857238421594, 2.5099401174793368, 2.3366500650757303, 3.728539043662545, 2.425689804750391, 3.0751797903542393, 3.1729952326470148, 2.689745497660412, 2.023921680061381, 2.8777527451860854, 2.503000612935792, 3.714810040906375, 3.112276815762904, 2.7233496658750376, 2.965981381663908, 2.989125812518977, 3.056943790243002, 3.7364925827521915, 3.6899476663049526, 2.765404109393244, 1.7259674041279176, 3.1445968637176387, 3.087455857149468, 2.2847380118761187, 2.581324407296302, 2.453580308424156, 2.4303757083136723, 2.842425260502522, 1.9030539330453848, 2.530872357376424, 2.7925149090335477, 3.6283932321994463, 3.5244570164344005, 3.944232367179799, 2.9300915388306477, 3.734650434746352, 2.4674273169266856, 1.8357196874129524, 2.6365374359394753, 2.2111911385486547, 2.472742716205855, 2.3252015303835467, 2.259300157763171, 2.530149474070802, 2.5079249309745384, 2.1249419911982965, 2.2863002957745735, 3.5513682451023847, 3.3239089872954226, 3.192936238833151, 1.7656540242084588, 1.9517224084767602, 3.631973683565235, 1.9465695404709624, 2.0206330562454706, 2.6304715238130587, 1.8897243606179845, 2.4871233355939095, 3.422338206399787, 2.4934913393623734, 2.873291388591097, 2.649842139379814, 2.4806348070056483, 2.7635111380060167, 2.937939169581184, 2.780758576341995, 2.0517494236017804, 2.8962416589662556, 2.168738859890988, 1.9198810244079922, 2.0749992100211028, 2.4104798426757306, 2.1643855951221234, 3.965795559125552, 2.981840560980319, 2.522747827414273, 2.2977952664878245, 3.3706134511017414, 2.7109981999128667, 2.3473838027560774, 3.0500066806869697, 2.532026266120079, 2.88692883119018, 2.265674889866986, 2.3211854488370385, 1.9771183070528675, 2.264108878069333, 2.3421600857623543, 2.3151086167764667, 3.4167455548993075, 2.1587932570065185, 2.5935348730427084, 2.887871204977193, 2.757550814324352, 1.9805074506633513, 2.5095620665719007, 3.53120113573606, 3.428458099167975, 3.126905425722132, 3.439326860583848, 2.87445014014781, 2.562167486257648, 2.4542065791202923, 2.1900000606291243, 2.3915595363178435, 3.0616937475376416, 2.2297333973968367, 2.877608786216511, 2.5859350111684387, 3.0544454936733505, 2.268990694369065, 2.368066831963274, 2.5504598004149086, 2.226002765200528, 1.9658843599194942, 2.1932086917585387, 2.9136978008189702, 2.0477554526662605, 1.8494954361368539, 2.712906930750586, 2.974756765983841, 2.4797576391215923, 1.7224080662056611, 2.792960906502813, 3.0227837777640616, 1.7948324578070345, 2.030740241505537, 2.951206598131364, 2.9311149631474045, 1.9908264368315685, 3.1305750549409286, 2.8576222018564543, 2.809168598197818, 1.978352077492607, 2.0775411270604174, 3.8177447788096863, 3.7550189280463426, 1.8621784232458314, 2.206079865847718, 3.140579991369446, 2.056358152772745, 2.3227309539545438, 3.3152947524267224, 2.923264332800784, 2.3110479060493176, 2.2340218266148852, 2.3649687342330497, 3.4625516094174174, 3.4009602008754767, 3.637629151744937, 3.4683794214413624, 2.579769255549933, 2.5008775962106427, 2.5972972290176664, 3.3215206561988024, 2.830546002034116, 3.290759865328588, 3.6410055515116344, 2.309966034577938, 3.66898088642231, 3.26934064620319, 2.1822242725285346, 2.20167786806784, 2.4395859054597135, 2.7081297934066235, 2.0245118028207987, 2.6443288543954004, 1.3790273785468798, 2.2489938849232534, 2.812638267390323, 2.4706864272013993, 1.940015807968276, 3.8834924525215264, 2.8149444407750988, 2.804720531102756, 2.002670153823832, 2.8081330537435996, 2.403433069943871, 3.07403000738611, 3.3459001899470975, 2.3672282011921757, 1.9806302640923121, 2.625903409464999, 1.9370555422957825, 3.0312187559716968, 2.985074446919084, 3.747837720009297, 3.364351248953019, 3.542032406402665, 2.581878004033947, 2.924946055266987, 2.512495418436205, 1.9348468590914418, 3.1571718575522514, 2.571135492407959, 2.546900117701284, 2.691354322632975, 2.731958554232726, 3.2240150672199475, 3.051675148386753, 2.835001319965081, 1.857304607354493, 1.8528366352948087, 3.374597823890821, 2.359246879598036, 2.4538188422229794, 1.7960811124595608, 1.8374868927097374, 2.06620934238631, 3.0892850126272613, 2.3964783735746042, 2.2772450884073896, 1.8912908056229085, 2.415291927558096, 2.648743160934071, 2.6229255001309433, 2.536480056839384, 2.0657076631640123, 2.203615231020917, 3.3244680156856186, 1.951805159911176, 2.0324650500602672, 2.806944855838787, 2.914494106333704, 2.2735807605548217, 2.9013480156070077, 3.1919631999432525, 2.5662786633883456, 1.9784783317526422, 3.165576212418351, 2.160363440952251, 2.4307754653896634, 3.8662928075135845, 2.406691387586963, 2.3486372756557676, 2.9600644053083363, 2.186681905171538, 2.675307685457378, 2.468885776822928, 2.9008706442972034, 1.7037333079849883, 2.4159373130018276, 2.9028559512692036, 3.5762884452766768, 1.5427831825209264, 3.646519044187353, 3.2102296172739875, 2.2195261206472114, 2.8522127259203227, 2.16863433975322, 1.9445381285498833, 2.8649351367716385, 3.6437068536193307, 1.971238189446991, 2.861221399599362, 2.498970594947753, 3.0127683379839825, 2.0348795209930373, 2.381264148412198, 2.4713133176769713, 3.042787418191641, 2.254498615437873, 3.525920785997874, 3.3014037067204676, 2.691041328636823, 2.8996158299477646, 1.9853934100870987, 3.164063474582143, 2.9404336114068945, 2.181571414335016, 2.115423391186429, 2.1711484956824663, 1.7989890642532504, 3.067583758447033, 2.586613936269024, 2.9555579661599847, 3.264002218350722, 3.0997911431506076, 2.7636040738145677, 2.2102240168089633, 2.8192922896676738, 2.160437895253599, 2.6952744417676717, 2.167436328047115, 3.0081829448387456, 4.176493289468574, 3.7594288942494742, 2.5856613614696915, 2.4467836577810607, 2.3292608014513174, 2.1893135711444636, 1.9289370443879381, 3.5568518337764434, 3.1379018696800838, 3.1310534240611183, 2.1364390573877543, 3.6294617575642905, 3.0609346997028464, 2.3718440377904013, 2.868290411377373, 2.3533810006211535, 2.1297370301716345, 2.886025341881626, 3.1736799136811698, 3.458048736218415, 2.0244957269447905, 2.4885182805422907, 2.782474516490848, 2.8855007880228927, 2.9463692050974357, 2.007373782542272, 2.2256287321083406, 2.7075093274044617, 2.1917149202396757, 2.9270865333949985, 2.1808197129058726, 2.600667947224487, 2.7786021035283692, 2.4711056823796316, 2.40231742073058, 1.6264338530248832, 2.4903721696520975, 2.235173933668804, 2.9854438207987277, 2.2612261885968277, 2.908083093305107, 2.542543695146282, 2.3672352151890887, 2.2555428581541737, 2.79122451193441, 2.9043826018681624, 3.063942884800431, 2.473692153520794, 2.103099663484672, 2.7551735209281416, 3.5957294170671545, 3.0217545933931564, 2.9019160087589952, 2.4221532355570936, 3.0689726371661763, 2.426831484237839, 2.4694037645163824, 2.9167701319954586, 2.8777438199637926, 2.8736762604522603, 1.9237879963907556, 3.0808454112153925, 2.4914776920264217, 3.8014598094781142, 2.721265485598064, 2.513661044531883, 2.268849602270505, 3.174723049934876, 3.0339382278653737, 2.666995822314828, 1.9272238001785293, 2.599216411623231, 3.15356024894061, 3.621678154526407, 2.0241868654143396, 2.477681713498294, 2.323306868695701, 1.8214429312582574, 2.411198590481211, 2.0960745482433083, 2.2851791565404778, 2.188043306812352, 2.336104173684525, 2.63376938130318, 3.49377024985073, 2.6802005351681384, 3.053968878220994, 2.808540061292682, 2.818711601884252, 3.315359239601394, 3.3413890021940915, 1.6097243922678963, 2.3059647316792127, 2.249940492567143, 2.399598491329318, 1.7411872670435233, 2.181470742681915, 2.342091095349761, 3.02716785946712, 2.3713538501266243, 3.047878480229514, 2.200301629732504, 2.1491736606482323, 2.386662135288331, 2.0454575707848566, 2.017885876004067, 3.2675303571609424, 2.917654871142936, 2.6251903913275054, 2.0926187424083675, 2.6313202230471813, 2.5958077125591084, 2.6171805101981764, 1.9575421332578973, 2.265184664475603, 2.3024341478544024, 1.9281744922115926, 3.3493094830244097, 2.138433219599669, 2.960419810831091, 2.9375672973245486, 2.486349658151097, 2.47876011364049, 1.7673031893763422, 3.9038962645686377, 2.7128714344612987, 3.136819687003725, 2.3549027643632083, 2.330961710031196, 1.9034954519984613, 3.06234574901773, 2.106017279594017, 3.1986542574209285, 3.0331024198649708, 2.2704232110617095, 3.019766127553658, 3.2348775835365595, 2.394103221401153, 2.524248132031982, 3.407845080408734, 1.9802096293872555, 1.980948843469971, 1.698242550545105, 2.3407844534567364, 3.040528684795775, 2.5461551086754826, 2.03923447189813, 3.1212034612509916, 3.3979311574876387, 2.298985660843014, 2.459650773989936, 3.1462442476277905, 3.675215388196661, 2.452542267828166, 2.2056905387232106, 2.4603374009881716, 2.3370320882209406, 2.565559494844133, 2.719361543926831, 1.9698358401066471, 3.6154676950056848, 2.4523813816019313, 2.992368638391964, 2.535736434533785, 2.3376916757733106, 2.3847987385657934, 2.0055851188629763, 1.7309635053904806, 3.489250444455867, 1.6877816456561217, 3.019420922425163, 3.0024822543807677, 2.067480280026281, 3.3260100264183308, 2.3619302821599097, 2.667735599034817, 1.8684926160546471, 2.0730992726042548, 2.5391795397323973, 2.0914238746367015, 2.999475621959185, 3.2334180526946463, 2.460791598158586, 3.1426202984680796, 2.5399128546776044, 2.7428627447270584, 2.6663052578449786, 2.3081187536505183, 2.470108993639835, 2.4907556267666617, 2.140657576040754, 2.414235734733574, 1.6669218773446168, 2.6013020173169323, 2.507599440894454, 2.545763070906977, 2.6892442451838336, 3.2960872398440246, 2.3037349303660903, 2.5481506818674795, 2.788061798331933, 2.981405844358278, 2.3504353902613584, 2.199168336834539, 3.506148087426996, 2.9718421397278414, 2.4610591648575717, 2.757021072298919, 2.1144185081539995, 3.6711972526901935, 2.215868148476046, 2.1606408546746394, 1.7721576511750445, 2.665819036740414, 2.6011981808238573, 2.7307991459450243, 2.3450710349325767, 1.8117404825542973, 2.2764889514170754, 2.882646664976826, 3.6787382426341795, 2.091745961449721, 1.8998637049315512, 2.6158703945357207, 1.7510938078089389, 2.354374512911022, 1.9811831456558409, 2.3925320738571365, 2.2225886620606428, 2.4577298392144638, 1.8290631198329184, 3.359867767309602, 3.0438468217962864, 2.288582258228315, 2.25969835354962, 1.808830855776506, 2.605549987214495, 1.9228764829508638, 2.733805511369205, 2.775816319936091, 2.343118761640026, 3.0758327773045417, 3.1203975292948387, 2.9009732140120565, 3.07487368733394, 2.9896337057634206, 2.3241441290423506, 2.163301597800489, 2.89971187352859, 2.284820542580981, 2.8450163557831916, 2.67983449077402, 1.9049198744095222, 2.650991445379943, 2.850032746244832, 3.3433766587243596, 3.0141205223886365, 2.630541989307101, 3.5129676464221475, 3.8502447899397483, 2.927354047009506, 2.0465809938779866, 2.826308549069508, 2.2286117836470645, 1.776081074894261, 2.037600167429403, 2.326737145915345, 2.4113830133015037, 3.256247148976703, 2.2674220468095143, 2.0512841020539554, 3.1112573289852152, 2.760989532245061, 2.940202286530446, 4.221502687321866, 2.5790221392347634, 2.71621174505265, 2.9044049879818674, 3.0381854896464455, 2.745275232969595, 2.0480392270021373, 2.0995081104405937, 2.055622461903063, 2.202435554976347, 2.7885396195616616, 3.403545424210428, 2.5441457418335496, 2.0859792201971796, 2.388200824843098, 3.0381484398688414, 2.585233009327486, 2.467650379900496, 3.412074366803939, 3.1098308066789357, 3.515841128040054, 3.289728859512035, 2.6988164794071308, 3.7047250899740716, 2.660982981098467, 2.5992532348405515, 3.3550277465983633, 2.6686059396066426, 2.400966808068887, 2.116639974538069, 2.4081850648767436, 3.5270642013441558, 2.790960543685907, 3.4288036818082697, 2.23998220888339, 2.556352484479908, 2.44271152119994, 3.5635590715200447, 2.7723108814059767, 3.5849124754419925, 2.6790172836960897, 2.1478049211479213, 2.12673349637549, 1.742024992445712, 3.075269454744351, 2.3976806267414386, 2.851343857754509, 2.5941981058816452, 2.671603326700306, 1.7599738841339239, 2.4224146400179087, 3.218519701140435, 2.6676308468449452, 3.0927545595866475, 2.8589561201480596, 2.38127788046066, 2.571457978910054, 3.54040146595559, 3.1997187768716673, 1.939909093923287, 2.3243386052289488, 3.2105178476622385, 2.6494871497845907, 2.613326823824899, 2.4776994580010276, 2.387722710851696, 2.8785773864727062, 2.849315932937948, 3.5238229076613052, 2.3478957643474363, 2.614320913435831, 2.7113775097327864, 2.4998613610617824, 1.557249533625873, 1.8289192296530157, 2.748261098313539, 3.4605877969374985, 2.6554944393194013, 2.386524109021755, 3.4073581436002334, 1.8818906340710804, 2.5901936615638457, 2.7278234315559917, 2.572207751397036, 2.654991174047579, 2.266429794780173, 2.572209243023739, 2.025845043412862, 2.4499995958205467, 2.3632621150638276, 2.596747327934443, 2.6629492893739544, 1.8433510660779895, 2.171715357055602, 2.4733916331687436, 3.144700511171256, 2.480029104446963, 2.7882652830384282, 3.174233247877555, 2.0781680789263985, 2.5289859334690803, 2.2525872802546285, 3.192699424374939, 2.6380508779222405, 3.674729599658665, 2.554580199883535, 2.5344289116652483, 2.35254601347805, 2.8749306684475657, 3.8851051837717057, 3.188958002157829, 2.603019442434533, 2.767021350756618, 3.257996322313943, 2.215141399917277, 3.5335926129924395, 2.941655796631885, 2.99994345779624, 2.5390218549409447, 2.963867185579545, 2.937164235446712, 2.16997278557844, 2.9713515161952504, 2.542289750326617, 3.0578220770802185, 2.0975397163937526, 2.538721012316092, 2.658084616988006, 3.0778334936525127, 2.295810133375589, 2.030159968386177, 3.105529579914437, 2.7214368194883516, 2.7450337846515556, 1.9277932015143264, 2.3329904182044077, 2.936677533677636, 3.5737623133709775, 2.2289457869606313, 3.0000245019507794, 2.6104106784389796, 1.6561546074611346, 2.1285849375772035, 3.006347294083919, 2.7844292110903215, 2.1469275252365776, 2.5229954689732876, 1.8824483393474303, 3.1545106032613477, 3.0877404750359068, 2.7685836638284664, 2.1117074312663116, 1.8850396761905763, 3.358877803392722, 2.8947841672423102, 3.392467888522784, 2.274134160999724, 2.611311721096645, 2.0176548990539285, 3.3879245537288103, 2.9009607111310407, 2.5336013484462345, 2.885101162703701, 2.0479703328402525, 2.039187993378823, 2.9901890491238676, 2.72841341236788, 2.0979260384160927, 2.042634284594717, 2.8750554721103114, 3.2880409171789236, 2.8208996334542356, 2.26647362894969, 2.37567702461818, 2.702491810686336, 3.159493803230406, 2.9075566846893732, 1.8336120511736915, 3.056966420631152, 3.766919926869978, 2.5894426375899764, 2.1192125744827255, 2.214890883826972, 2.93779808081916, 1.5930886352345226, 3.8587846320720036, 2.2356244657778968, 2.341239987248013, 2.6469507110772748, 2.4456522178754057, 2.658426543153345, 2.030741413490899, 2.887316781779109, 2.79936029023047, 2.954742039419541, 2.1629448054274505, 2.354245004591837, 2.8894873586418246, 2.3276772393831777, 2.5705702773013765, 2.548843181941195, 1.6816338113645575, 4.183512622476349, 3.2896916211081617, 2.1338907328495225, 3.895237259600429, 2.600216079251804, 2.5274892878410276, 2.7448478420747673, 2.6610766246792465, 2.4631536752705907, 2.218916374418929, 2.0883225497806146, 2.7546840346675596, 2.564724084736361, 3.023594146656504, 2.4784535430953607, 2.1109854939197685, 2.296013875895138, 1.9999451118584837, 2.4195154908153995, 2.8235019227077656, 2.202702948219345, 1.77986912492557, 3.2380790019589973, 1.942169330335994, 2.8493867488299003, 3.327271682201448, 1.7232526165202717, 1.5805992227778471, 2.5808779019884778, 2.7716421386461336, 2.130826920135476, 2.118986927014724, 3.3307339226363624, 1.7058443292542265, 3.067528153564637, 1.933743000102842, 2.937246977848506, 1.8943863700156989, 3.736621847478598, 2.3205459337197016, 2.995455123675206, 3.1560664393306332, 2.045765032042496, 3.6882353642322663, 3.2511395329830854, 3.420635511197336, 2.4801042374627373, 2.868235274082397, 1.893713213732866, 3.046257399045823, 2.8248448826411785]",0.7885335066339096,0.944,2.8105055330312276
