age,sex,x0_raw,theta0_mode,theta0_source,theta0,theta0_obs,theta0_smooth,ell_oracle,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,lambda_1,lambda_2,den_u,R,B_inner,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,age_bin_width,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_f_mean,PPCI_sigma2_f_mean,PPCI_sigma2_Y_minus_f_std,PPCI_sigma2_f_std,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width,scale_y,sweep_tag
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4736375023503495,5,200,1000,300,300,500,500,500,1,7.110011742184172,0.753818426280974,0.925,2.6322516890771954,28.80759774040553,4.688463014230523,13.148374803276942,0.3520670865609336,28.80759774040553,4.688463014230523,13.148374803276942,0.3520670865609336,7.138675366349689,0.7885335066339096,0.944,2.8105055330312276,36.68812897469228,14.53893804506526,5.17745265828549,1.7726192884588874,0.087,1.7531641467147374,10000.0,sex1_age70_sweepN
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4801719403645174,5,200,1000,300,300,2500,2500,2500,1,7.156058793979072,0.7003509569415276,0.941,2.4847923182185703,28.506575248397173,4.693977436608633,12.614600694832513,0.27467000373599204,28.506575248397173,4.693977436608633,12.614600694832513,0.27467000373599204,7.148665148201893,0.7777807123034886,0.947,2.7997594120966998,36.40506543749884,14.081411409212768,5.3131274018996475,1.6313946228098386,0.085,1.64445370820081,10000.0,sex1_age70_sweepN
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.47833075340896947,5,200,1000,300,300,4500,4500,4500,1,7.134727962717149,0.679990114765378,0.946,2.4707978375945006,28.28745126544702,4.630618257315781,13.04213682685135,0.21021911475068286,28.28745126544702,4.630618257315781,13.04213682685135,0.21021911475068286,7.119519886048725,0.7593360203615186,0.944,2.7877137809269423,36.0973116021288,14.499692225396355,5.2714217410469635,1.668948950212388,0.067,1.6253615866343303,10000.0,sex1_age70_sweepN
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4776939372009547,5,200,1000,300,300,6500,6500,6500,1,7.135610477541098,0.7129524609808334,0.93,2.4667397492073735,28.298271652718633,4.661197482786983,13.19596055003264,0.21304235062483198,28.298271652718633,4.661197482786983,13.19596055003264,0.21304235062483198,7.104334690477234,0.7757104276421252,0.934,2.775224246136097,36.04304540848107,14.805889636339494,5.271309191032125,1.6726930331767802,0.086,1.618048532858741,10000.0,sex1_age70_sweepN
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.4790570316434599,5,200,1000,300,300,8500,8500,8500,1,7.080144764375622,0.6397054788554618,0.959,2.4531366483092416,28.002791258753536,4.6383004815113065,12.043509241549653,0.19196580181614561,28.002791258753536,4.6383004815113065,12.043509241549653,0.19196580181614561,7.077159961307817,0.7114726602581821,0.959,2.776263275319377,35.81047197979131,13.502770522254242,5.248681546585784,1.6863243928742022,0.058,1.6156658880083854,10000.0,sex1_age70_sweepN
70,1,"[70.0, 1.0]",smooth,smooth,6.886993353152681,6.580326130653265,6.886993353152681,1.3541287163666167,0.8,1.2,1.4414918593580113,1.1531934874864092,1.7297902312296134,1.1531934874864092,0.006745298825750516,0.006745298825750516,0.006745298825750516,0.479008760127989,5,200,1000,300,300,10500,10500,10500,1,7.0729957671014825,0.6518537391335132,0.946,2.4346553927151557,27.721716971367357,4.6394300657378,12.506462440491122,0.18988686141407227,27.721716971367357,4.6394300657378,12.506462440491122,0.18988686141407227,7.076743523739526,0.7385787299459396,0.943,2.758520827301347,35.37551232486108,13.953889157093833,5.2516101022712025,1.6859708192380605,0.081,1.6081332896284104,10000.0,sex1_age70_sweepN
