x0_index,x0_vec,theta0_mode,theta0_source,theta0,theta0_obs,theta0_smooth,ell_oracle,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,lambda_1,lambda_2,den_u,R,B,B_per_r,n_label,n_pilot,N_unlab_total,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_f_mean,PPCI_sigma2_f_mean,PPCI_sigma2_Y_minus_f_std,PPCI_sigma2_f_std,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,NW_theta_mean,NW_theta_rmse,NW_coverage,NW_avg_ci_width,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width,crossPPI_coverage,crossPPI_avg_ci_width
0,"[-0.47416579723358154, -0.7171594500541687, -0.05105999857187271, -0.7310250401496887, -0.3393998146057129, -0.4501988887786865, -0.6930407285690308, -0.021531779319047928, -0.760330855846405, -0.23538121581077576, -0.467467337846756, -0.6781432628631592, 0.0, -0.7569383978843689, -0.23679094016551971, -0.4960766136646271, -0.7535915374755859, -0.05105999857187271, -0.7240701913833618, -0.3429220914840698, -0.28484535217285156, -0.6610863208770752, 0.7941194176673889, -0.746665358543396, 0.12699592113494873, -0.4638255536556244, -0.570417582988739, -0.030436191707849503, -0.6249609589576721, -0.3372214734554291, -0.4725808799266815, -0.5310547947883606, 0.0, -0.6199029684066772, -0.14619019627571106, -0.4622817635536194, -0.5189775824546814, 0.0, -0.6155640482902527, -0.02349630557000637, -0.44651558995246887, -0.5401117205619812, -0.030436191707849503, -0.5958635807037354, -0.2601289749145508, -0.5257823467254639, -0.5028249025344849, 0.6234665513038635, -0.6096767783164978, -0.016066210344433784, -0.34467628598213196, -0.2567198872566223, -0.24264158308506012, -0.3584534227848053, -0.016081050038337708, -0.32441776990890503, -0.22131860256195068, -0.20942315459251404, -0.31406518816947937, -0.010083002038300037, -0.39305365085601807, -0.4654901921749115, -0.04016055166721344, -0.4665207266807556, -0.006425787694752216, -0.017003143206238747, -0.7567322850227356, -0.4411449432373047, -0.5773264169692993, -0.05004240944981575, -0.05899449437856674, -0.170413076877594, -0.006425787694752216, -0.020323902368545532, -0.06175011396408081, -0.006425787694752216, -0.11037382483482361, -0.03776908665895462, -0.5463137030601501, -0.006425787694752216, -0.006425787694752216, -0.0520746223628521, -0.040673013776540756, -0.010160377249121666, -0.017003143206238747, -0.14841711521148682, -0.010160377249121666, -0.11066090315580368, -0.26211410760879517, -0.010160377249121666, -0.012852371670305729, -0.012852371670305729, -0.07173694670200348, -0.006425787694752216, -0.012852371670305729, -0.31884562969207764, -0.006425787694752216, -0.017003143206238747, -0.015071208588778973, -0.026890160515904427, -1.281305193901062, -0.29471349716186523, -0.17913205921649933, -0.22871941328048706, -0.05498374626040459, -0.03665647283196449, -0.053451694548130035, -0.13016293942928314, -0.010160377249121666, -0.1634887158870697, -0.012852371670305729, -0.020323902368545532, -0.017003143206238747, -0.4242301881313324, -0.27353596687316895, -0.1454107165336609, -0.04117913916707039, -0.11423790454864502, -0.23328092694282532, -0.4506271779537201, -0.19747228920459747, -0.5599364042282104, -0.02082601748406887, -0.010160377249121666, -0.10181695967912674, -0.017003143206238747, -0.07173694670200348, -0.11085190623998642, -0.010160377249121666, -0.006425787694752216, -0.06645829230546951, -0.006425787694752216, -0.024475494399666786, -0.20315870642662048, -0.16711348295211792, -0.2234734743833542, -0.05629049986600876, 5.666512489318848, -0.5980881452560425, -0.29272300004959106, -0.2885879576206207, -0.05066054314374924, -1.4407246112823486, 10.931378364562988, -0.05403124541044235, -0.05684145539999008, -0.07173694670200348, -0.015071208588778973, -0.006425787694752216, -0.04792499542236328, -0.6146152019500732, -0.04456242546439171, -0.23061224818229675, -0.18814216554164886, -0.010160377249121666, -0.006425787694752216, -0.0931854099035263, -0.7266996502876282, -0.3553204834461212, -0.027648350223898888, -0.006425787694752216, -0.17522768676280975, -0.17002785205841064, -0.0740271657705307, -0.03550920635461807, -0.006425787694752216, -0.034921515733003616, -0.01574152708053589, -0.006425787694752216, -0.44670939445495605, -0.027271881699562073, -0.006425787694752216, -0.017003143206238747, -0.12187858670949936, -0.0520746223628521, -0.026890160515904427, -0.06124274060130119, -0.020323902368545532, -0.006425787694752216, -0.3308465778827667, -0.2100571095943451, -0.10305170714855194, -0.2926398515701294, -0.34247657656669617, -0.018737131729722023, -0.12429837137460709, -0.14407269656658173, -0.0772029310464859, -0.12386953085660934, -0.006425787694752216, -0.35395562648773193, -0.13324540853500366, -0.39476749300956726, -0.42842304706573486, -0.1471041589975357, -0.13396579027175903, -0.29272300004959106, -0.006425787694752216, -0.017003143206238747, -0.006425787694752216, -0.06242028623819351, -0.4590564966201782, -0.028386354446411133, -0.03214487060904503, -0.10587912052869797, -0.06535238772630692, -0.2321966290473938, -0.11227452754974365, -0.028019774705171585, -0.6095801591873169, -0.05086493492126465, -0.006425787694752216, -0.964601457118988, -0.02082601748406887, -0.0625867247581482, -0.26448994874954224, -0.024475494399666786, -0.04525475949048996, -0.17270846664905548, -0.03937944024801254, -0.21171243488788605, -0.034323811531066895, -0.010160377249121666, -0.015071208588778973, -0.08282163739204407, -0.7607517838478088, -0.0669267550110817, -0.4044254422187805, -0.039901867508888245, -0.3677322268486023, -0.06503302603960037, -0.8250358700752258, -0.4363606870174408, -0.21149945259094238, -0.03749401122331619, -0.006425787694752216, -0.07056455314159393, -0.04479438439011574, -0.029105711728334427, -0.0424182154238224, -0.16964183747768402, -0.12047532945871353, -0.006425787694752216, -0.010160377249121666, -0.14384858310222626, 0.7162138223648071, -0.37921637296676636, -0.5376428365707397, -0.08543487638235092, -0.006425787694752216, -0.12726229429244995, -0.08129170536994934, -0.012852371670305729, -0.163887619972229, -0.11075644195079803, -0.015071208588778973, -0.20882192254066467, -0.049416620284318924, -0.05864107236266136, -0.051674507558345795, -0.09363517165184021, -0.017003143206238747, -0.3624669015407562, -0.36268559098243713, -0.3985320031642914, 2.2584574222564697, -0.4467426538467407, -0.43887221813201904, -0.4014141857624054, -0.43464988470077515, 2.2503268718719482, -0.45258188247680664, -0.43970826268196106, -0.42876049876213074, -0.32699254155158997, -0.31884562969207764, -0.08620268106460571, 0.0, -0.04698396474123001, -0.03935384377837181]",smooth,smooth,0.5148905666491304,nan,0.5148905666491304,17.052716939306,0.925,1.075,16.514871402557375,15.276256047365573,17.753486757749176,15.276256047365573,0.004117821457902875,0.004117821457902875,0.004117821457902875,0.41884279618007136,5,1000,200,300,300,10000,0.5025894796401248,0.03587233251309028,0.947,0.14181477960002584,0.06672149540945793,0.09329630001976907,0.01380070127690398,0.002311401992841579,0.06672149540945793,0.09329630001976907,0.01380070127690398,0.002311401992841579,0.5022852205407635,0.056839724852254934,0.917,0.21254446147170156,0.15662214273087607,0.027751640887356134,0.5004341977741675,0.05705745837944001,0.911,0.211811064704691,0.623772027842119,0.1154823810696281,0.183,0.15500574896113772,0.921,0.332696530020081
1,"[1.0533908605575562, 1.334181308746338, -0.05105999857187271, 1.6665540933609009, 0.8751324415206909, 0.8551445007324219, 0.8970333933830261, -0.021531779319047928, 0.7273326516151428, 0.5570718050003052, 0.9307680726051331, 0.910518229007721, 0.0, 0.7356113791465759, 0.6919848322868347, 1.1148043870925903, 1.4889425039291382, -0.05105999857187271, 1.345394253730774, 0.8275299668312073, 0.23513764142990112, 0.8910901546478271, -0.722992479801178, 0.7525159120559692, -0.7448643445968628, -0.5165100693702698, -0.7987299561500549, -0.030436191707849503, -0.7668115496635437, -0.3372214734554291, -0.5288958549499512, -0.7509377598762512, 0.0, -0.8095002770423889, -0.14619019627571106, -0.5214796662330627, -0.7371922135353088, 0.0, -0.8047829866409302, -0.02349630557000637, -0.5027848482131958, -0.7793940305709839, -0.030436191707849503, -0.7482555508613586, -0.2601289749145508, -0.5257823467254639, -0.7144483923912048, 0.8432043194770813, -0.8027893900871277, -0.016066210344433784, 0.021271802484989166, 0.016377588734030724, 0.19340607523918152, 0.06211601942777634, -0.14426575601100922, -0.32441776990890503, -0.22131860256195068, -0.20942315459251404, -0.31406518816947937, -0.010083002038300037, -0.15047870576381683, -0.17711888253688812, -0.04016055166721344, 2.1435275077819824, -0.006425787694752216, -0.017003143206238747, -0.7567322850227356, -0.4411449432373047, -0.5773264169692993, -0.05004240944981575, -0.05899449437856674, 5.868093967437744, -0.006425787694752216, -0.020323902368545532, -0.06175011396408081, -0.006425787694752216, -0.11037382483482361, -0.03776908665895462, -0.5463137030601501, -0.006425787694752216, -0.006425787694752216, -0.0520746223628521, -0.040673013776540756, -0.010160377249121666, -0.017003143206238747, -0.14841711521148682, -0.010160377249121666, -0.11066090315580368, -0.26211410760879517, -0.010160377249121666, -0.012852371670305729, -0.012852371670305729, -0.07173694670200348, -0.006425787694752216, -0.012852371670305729, -0.31884562969207764, -0.006425787694752216, -0.017003143206238747, -0.015071208588778973, -0.026890160515904427, 0.780454158782959, -0.29471349716186523, -0.17913205921649933, -0.22871941328048706, -0.05498374626040459, -0.03665647283196449, -0.053451694548130035, -0.13016293942928314, -0.010160377249121666, -0.1634887158870697, -0.012852371670305729, -0.020323902368545532, -0.017003143206238747, -0.4242301881313324, -0.27353596687316895, -0.1454107165336609, -0.04117913916707039, -0.11423790454864502, -0.23328092694282532, -0.4506271779537201, -0.19747228920459747, 1.7859171628952026, -0.02082601748406887, -0.010160377249121666, -0.10181695967912674, -0.017003143206238747, -0.07173694670200348, -0.11085190623998642, -0.010160377249121666, -0.006425787694752216, -0.06645829230546951, -0.006425787694752216, -0.024475494399666786, -0.20315870642662048, -0.16711348295211792, -0.2234734743833542, -0.05629049986600876, -0.176475390791893, -0.5980881452560425, 3.416198968887329, -0.2885879576206207, -0.05066054314374924, 0.6940951943397522, -0.09147977828979492, -0.05403124541044235, -0.05684145539999008, -0.07173694670200348, -0.015071208588778973, -0.006425787694752216, -0.04792499542236328, -0.6146152019500732, -0.04456242546439171, -0.23061224818229675, -0.18814216554164886, -0.010160377249121666, -0.006425787694752216, -0.0931854099035263, 1.376084327697754, 2.8143606185913086, -0.027648350223898888, -0.006425787694752216, -0.17522768676280975, -0.17002785205841064, -0.0740271657705307, -0.03550920635461807, -0.006425787694752216, -0.034921515733003616, -0.01574152708053589, -0.006425787694752216, 2.2385916709899902, -0.027271881699562073, -0.006425787694752216, -0.017003143206238747, -0.12187858670949936, -0.0520746223628521, -0.026890160515904427, -0.06124274060130119, -0.020323902368545532, -0.006425787694752216, -0.3308465778827667, -0.2100571095943451, -0.10305170714855194, -0.2926398515701294, -0.34247657656669617, -0.018737131729722023, -0.12429837137460709, -0.14407269656658173, -0.0772029310464859, -0.12386953085660934, -0.006425787694752216, -0.35395562648773193, -0.13324540853500366, -0.39476749300956726, -0.42842304706573486, -0.1471041589975357, -0.13396579027175903, -0.29272300004959106, -0.006425787694752216, -0.017003143206238747, -0.006425787694752216, -0.06242028623819351, -0.4590564966201782, -0.028386354446411133, -0.03214487060904503, -0.10587912052869797, -0.06535238772630692, -0.2321966290473938, -0.11227452754974365, -0.028019774705171585, -0.6095801591873169, -0.05086493492126465, -0.006425787694752216, 1.0366976261138916, -0.02082601748406887, -0.0625867247581482, -0.26448994874954224, -0.024475494399666786, -0.04525475949048996, -0.17270846664905548, -0.03937944024801254, -0.21171243488788605, -0.034323811531066895, -0.010160377249121666, -0.015071208588778973, -0.08282163739204407, 1.3144892454147339, -0.0669267550110817, -0.4044254422187805, -0.039901867508888245, -0.3677322268486023, -0.06503302603960037, 1.2120684385299683, -0.4363606870174408, -0.21149945259094238, -0.03749401122331619, -0.006425787694752216, -0.07056455314159393, -0.04479438439011574, -0.029105711728334427, -0.0424182154238224, -0.16964183747768402, -0.12047532945871353, -0.006425787694752216, -0.010160377249121666, -0.14384858310222626, 0.7162138223648071, -0.37921637296676636, 1.8599709272384644, -0.08543487638235092, -0.006425787694752216, -0.12726229429244995, -0.08129170536994934, -0.012852371670305729, -0.163887619972229, -0.11075644195079803, -0.015071208588778973, -0.20882192254066467, -0.049416620284318924, -0.05864107236266136, -0.051674507558345795, -0.09363517165184021, -0.017003143206238747, -0.3624669015407562, -0.36268559098243713, 2.509208917617798, -0.44278010725975037, -0.4467426538467407, -0.43887221813201904, -0.4014141857624054, 2.3007023334503174, -0.44437989592552185, -0.45258188247680664, -0.43970826268196106, -0.42876049876213074, -0.32699254155158997, -0.31884562969207764, -0.08620268106460571, 0.0, -0.04698396474123001, -0.03935384377837181]",smooth,smooth,0.541118891549732,nan,0.541118891549732,15.157461509778202,0.925,1.075,15.60875005876693,14.438093804359411,16.779406313174448,14.438093804359408,0.0047664698266552275,0.0047664698266552275,0.0047664698266552275,0.4356317683619941,5,1000,200,300,300,10000,0.5287739276245025,0.03872423454082912,0.938,0.14402065769443337,0.07419286980121642,0.11120749807624673,0.01468097282475099,0.0014483177277887975,0.07419286980121642,0.11120749807624673,0.01468097282475099,0.0014483177277887975,0.5289724863374392,0.05780064615807757,0.945,0.22279462683585294,0.1850579561126574,0.030818331256446473,0.5360860961945592,0.05770287541252136,0.949,0.226364523270357,0.6258353007431465,0.09317469116949906,0.425,0.15405956615779395,0.984,0.3380692460823853
2,"[-0.4710071384906769, -0.706529438495636, -0.05105999857187271, -0.724264919757843, -0.3393998146057129, -0.4472676217556, -0.6846042275428772, -0.021531779319047928, -0.7542587518692017, -0.23538121581077576, -0.46468645334243774, -0.6702845096588135, 0.0, -0.7508463263511658, -0.23679094016551971, -0.49256059527397156, -0.7410470843315125, -0.05105999857187271, -0.7161614298820496, -0.3429220914840698, -0.2811131179332733, -0.6542718410491943, 0.7904812097549438, -0.7405462861061096, 0.12699592113494873, -0.2052662968635559, -0.23095470666885376, -0.030436191707849503, -0.48311030864715576, -0.3372214734554291, -0.23779092729091644, -0.20259390771389008, 0.0, -0.4303056299686432, -0.14619019627571106, -0.2154720425605774, -0.19300882518291473, 0.0, -0.4263451397418976, -0.02349630557000637, -0.17036353051662445, -0.18433833122253418, -0.030436191707849503, -0.44347164034843445, -0.2601289749145508, -0.5257823467254639, -0.16888023912906647, 0.40372881293296814, -0.4165641665458679, -0.016066210344433784, -0.34467628598213196, -0.2567198872566223, -0.24264158308506012, -0.3584534227848053, -0.016081050038337708, 0.3010338544845581, 0.8922631740570068, -0.20942315459251404, 0.3499971330165863, 0.8276708722114563, -0.5385986566543579, 0.30542421340942383, -0.04016055166721344, 2.1435275077819824, -0.006425787694752216, -0.017003143206238747, 1.3214713335037231, -0.4411449432373047, -0.5773264169692993, -0.05004240944981575, -0.05899449437856674, -0.170413076877594, -0.006425787694752216, -0.020323902368545532, -0.06175011396408081, -0.006425787694752216, -0.11037382483482361, -0.03776908665895462, -0.5463137030601501, -0.006425787694752216, -0.006425787694752216, -0.0520746223628521, -0.040673013776540756, -0.010160377249121666, -0.017003143206238747, -0.14841711521148682, -0.010160377249121666, -0.11066090315580368, -0.26211410760879517, -0.010160377249121666, -0.012852371670305729, -0.012852371670305729, -0.07173694670200348, -0.006425787694752216, -0.012852371670305729, 3.1363139152526855, -0.006425787694752216, -0.017003143206238747, -0.015071208588778973, -0.026890160515904427, 0.780454158782959, -0.29471349716186523, -0.17913205921649933, -0.22871941328048706, 18.187192916870117, -0.03665647283196449, -0.053451694548130035, -0.13016293942928314, -0.010160377249121666, -0.1634887158870697, -0.012852371670305729, -0.020323902368545532, -0.017003143206238747, -0.4242301881313324, -0.27353596687316895, -0.1454107165336609, -0.04117913916707039, -0.11423790454864502, -0.23328092694282532, -0.4506271779537201, -0.19747228920459747, -0.5599364042282104, -0.02082601748406887, -0.010160377249121666, -0.10181695967912674, -0.017003143206238747, -0.07173694670200348, -0.11085190623998642, -0.010160377249121666, -0.006425787694752216, -0.06645829230546951, -0.006425787694752216, -0.024475494399666786, -0.20315870642662048, -0.16711348295211792, -0.2234734743833542, -0.05629049986600876, -0.176475390791893, -0.5980881452560425, -0.29272300004959106, -0.2885879576206207, -0.05066054314374924, 0.6940951943397522, -0.09147977828979492, -0.05403124541044235, -0.05684145539999008, -0.07173694670200348, -0.015071208588778973, -0.006425787694752216, -0.04792499542236328, 1.6270341873168945, -0.04456242546439171, -0.23061224818229675, -0.18814216554164886, -0.010160377249121666, -0.006425787694752216, -0.0931854099035263, 1.376084327697754, -0.3553204834461212, -0.027648350223898888, -0.006425787694752216, -0.17522768676280975, -0.17002785205841064, -0.0740271657705307, -0.03550920635461807, -0.006425787694752216, -0.034921515733003616, -0.01574152708053589, -0.006425787694752216, -0.44670939445495605, -0.027271881699562073, -0.006425787694752216, -0.017003143206238747, -0.12187858670949936, -0.0520746223628521, -0.026890160515904427, -0.06124274060130119, -0.020323902368545532, -0.006425787694752216, -0.3308465778827667, -0.2100571095943451, -0.10305170714855194, -0.2926398515701294, 2.919907569885254, -0.018737131729722023, -0.12429837137460709, -0.14407269656658173, -0.0772029310464859, -0.12386953085660934, -0.006425787694752216, -0.35395562648773193, -0.13324540853500366, -0.39476749300956726, 2.334141492843628, -0.1471041589975357, -0.13396579027175903, -0.29272300004959106, -0.006425787694752216, -0.017003143206238747, -0.006425787694752216, -0.06242028623819351, -0.4590564966201782, -0.028386354446411133, -0.03214487060904503, -0.10587912052869797, -0.06535238772630692, -0.2321966290473938, -0.11227452754974365, -0.028019774705171585, 1.6404733657836914, -0.05086493492126465, -0.006425787694752216, 1.0366976261138916, -0.02082601748406887, -0.0625867247581482, 3.7808618545532227, -0.024475494399666786, -0.04525475949048996, -0.17270846664905548, -0.03937944024801254, -0.21171243488788605, -0.034323811531066895, -0.010160377249121666, -0.015071208588778973, -0.08282163739204407, -0.7607517838478088, -0.0669267550110817, -0.4044254422187805, -0.039901867508888245, 2.719370126724243, -0.06503302603960037, 1.2120684385299683, -0.4363606870174408, -0.21149945259094238, -0.03749401122331619, -0.006425787694752216, -0.07056455314159393, -0.04479438439011574, -0.029105711728334427, -0.0424182154238224, -0.16964183747768402, -0.12047532945871353, -0.006425787694752216, -0.010160377249121666, -0.14384858310222626, 0.7162138223648071, -0.37921637296676636, 1.8599709272384644, -0.08543487638235092, -0.006425787694752216, -0.12726229429244995, -0.08129170536994934, -0.012852371670305729, -0.163887619972229, -0.11075644195079803, -0.015071208588778973, -0.20882192254066467, -0.049416620284318924, -0.05864107236266136, -0.051674507558345795, -0.09363517165184021, -0.017003143206238747, 2.7588725090026855, -0.36268559098243713, -0.3985320031642914, -0.44278010725975037, -0.4467426538467407, -0.43887221813201904, -0.4014141857624054, -0.43464988470077515, -0.44437989592552185, -0.45258188247680664, -0.43970826268196106, -0.42876049876213074, -0.32699254155158997, 3.1363139152526855, -0.08620268106460571, 0.0, -0.04698396474123001, -0.03935384377837181]",smooth,smooth,0.556038739855431,nan,0.556038739855431,23.07548447996232,0.925,1.075,23.190347354935376,21.451071303315224,24.929623406555528,21.451071303315228,0.0034794215941719407,0.0035030654219971153,0.0034557777663467666,0.4406517527507455,5,1000,200,300,300,10000,0.5505864242711123,0.03548801730143891,0.956,0.14272452428818008,0.07433241609285848,0.11526670408574953,0.013450882522494729,0.0009316061321038577,0.07433241609285848,0.11526670408574953,0.013450882522494729,0.0009316061321038577,0.5489171369323879,0.05819934458641773,0.926,0.22228495062699927,0.18750327132436784,0.028294591013360113,0.5494427309894201,0.05804844447066456,0.93,0.22245093628055287,0.6294597324611729,0.08309524202493883,0.546,0.1524881279729019,0.993,0.33193442836614173
3,"[-0.34330323338508606, -0.43598058819770813, 0.0895320475101471, -0.14965714514255524, -0.2695991098880768, -0.32942771911621094, -0.4318385124206543, -0.021531779319047928, -0.04989563301205635, -0.1947426050901413, -0.338194340467453, -0.42625880241394043, 0.0, -0.04416970908641815, -0.17044980823993683, -0.3535683751106262, -0.4536616802215576, 0.0895320475101471, -0.22054444253444672, -0.2638374865055084, -0.23607468605041504, -0.42359378933906555, -0.035380613058805466, -0.08580178767442703, 0.12699592113494873, -0.26183098554611206, 0.12995651364326477, -0.030436191707849503, 1.2190971374511719, -0.3372214734554291, -0.2737734913825989, 0.029183153063058853, 0.0, 1.4656678438186646, -0.14619019627571106, -0.2602725327014923, 0.03316626697778702, 0.0, 1.4658441543579102, -0.02349630557000637, -0.25052186846733093, 0.1410459280014038, -0.030436191707849503, 1.2328399419784546, -0.2601289749145508, -0.4194459915161133, -0.014931030571460724, -1.354173183441162, 1.5145620107650757, -0.016066210344433784, -0.308974027633667, -0.2567198872566223, -0.24264158308506012, -0.31639647483825684, -0.016081050038337708, -0.32441776990890503, -0.22131860256195068, -0.20942315459251404, -0.31406518816947937, -0.010083002038300037, 1.2079410552978516, -0.7730163335800171, -0.04016055166721344, -0.4665207266807556, -0.006425787694752216, -0.017003143206238747, -0.7567322850227356, -0.4411449432373047, -0.5773264169692993, -0.05004240944981575, -0.05899449437856674, -0.170413076877594, -0.006425787694752216, -0.020323902368545532, -0.06175011396408081, -0.006425787694752216, -0.11037382483482361, -0.03776908665895462, -0.5463137030601501, -0.006425787694752216, -0.006425787694752216, -0.0520746223628521, -0.040673013776540756, -0.010160377249121666, -0.017003143206238747, -0.14841711521148682, -0.010160377249121666, -0.11066090315580368, -0.26211410760879517, -0.010160377249121666, -0.012852371670305729, -0.012852371670305729, -0.07173694670200348, -0.006425787694752216, -0.012852371670305729, -0.31884562969207764, -0.006425787694752216, -0.017003143206238747, -0.015071208588778973, -0.026890160515904427, -1.281305193901062, -0.29471349716186523, -0.17913205921649933, -0.22871941328048706, -0.05498374626040459, -0.03665647283196449, -0.053451694548130035, -0.13016293942928314, -0.010160377249121666, -0.1634887158870697, -0.012852371670305729, -0.020323902368545532, -0.017003143206238747, -0.4242301881313324, -0.27353596687316895, -0.1454107165336609, -0.04117913916707039, -0.11423790454864502, -0.23328092694282532, -0.4506271779537201, -0.19747228920459747, -0.5599364042282104, -0.02082601748406887, -0.010160377249121666, -0.10181695967912674, -0.017003143206238747, -0.07173694670200348, -0.11085190623998642, -0.010160377249121666, -0.006425787694752216, -0.06645829230546951, -0.006425787694752216, -0.024475494399666786, -0.20315870642662048, -0.16711348295211792, -0.2234734743833542, -0.05629049986600876, -0.176475390791893, -0.5980881452560425, -0.29272300004959106, -0.2885879576206207, -0.05066054314374924, -1.4407246112823486, -0.09147977828979492, -0.05403124541044235, -0.05684145539999008, -0.07173694670200348, -0.015071208588778973, -0.006425787694752216, -0.04792499542236328, -0.6146152019500732, -0.04456242546439171, -0.23061224818229675, -0.18814216554164886, -0.010160377249121666, -0.006425787694752216, -0.0931854099035263, -0.7266996502876282, -0.3553204834461212, -0.027648350223898888, -0.006425787694752216, -0.17522768676280975, -0.17002785205841064, -0.0740271657705307, -0.03550920635461807, -0.006425787694752216, -0.034921515733003616, -0.01574152708053589, -0.006425787694752216, -0.44670939445495605, -0.027271881699562073, -0.006425787694752216, -0.017003143206238747, -0.12187858670949936, -0.0520746223628521, -0.026890160515904427, -0.06124274060130119, -0.020323902368545532, -0.006425787694752216, -0.3308465778827667, -0.2100571095943451, -0.10305170714855194, -0.2926398515701294, -0.34247657656669617, -0.018737131729722023, -0.12429837137460709, -0.14407269656658173, -0.0772029310464859, -0.12386953085660934, -0.006425787694752216, -0.35395562648773193, -0.13324540853500366, -0.39476749300956726, -0.42842304706573486, -0.1471041589975357, -0.13396579027175903, -0.29272300004959106, -0.006425787694752216, -0.017003143206238747, -0.006425787694752216, -0.06242028623819351, -0.4590564966201782, -0.028386354446411133, -0.03214487060904503, -0.10587912052869797, -0.06535238772630692, -0.2321966290473938, -0.11227452754974365, -0.028019774705171585, -0.6095801591873169, -0.05086493492126465, -0.006425787694752216, -0.964601457118988, -0.02082601748406887, -0.0625867247581482, -0.26448994874954224, -0.024475494399666786, -0.04525475949048996, -0.17270846664905548, -0.03937944024801254, -0.21171243488788605, -0.034323811531066895, -0.010160377249121666, -0.015071208588778973, -0.08282163739204407, -0.7607517838478088, -0.0669267550110817, -0.4044254422187805, -0.039901867508888245, -0.3677322268486023, -0.06503302603960037, -0.8250358700752258, -0.4363606870174408, -0.21149945259094238, -0.03749401122331619, -0.006425787694752216, -0.07056455314159393, -0.04479438439011574, -0.029105711728334427, -0.0424182154238224, -0.16964183747768402, -0.12047532945871353, -0.006425787694752216, -0.010160377249121666, -0.14384858310222626, -1.3962310552597046, -0.37921637296676636, -0.5376428365707397, -0.08543487638235092, -0.006425787694752216, -0.12726229429244995, -0.08129170536994934, -0.012852371670305729, -0.163887619972229, -0.11075644195079803, -0.015071208588778973, -0.20882192254066467, -0.049416620284318924, -0.05864107236266136, -0.051674507558345795, -0.09363517165184021, -0.017003143206238747, -0.3624669015407562, -0.36268559098243713, -0.3985320031642914, -0.44278010725975037, -0.4467426538467407, -0.43887221813201904, 2.49119234085083, -0.43464988470077515, -0.44437989592552185, -0.45258188247680664, 2.274235248565674, -0.42876049876213074, -0.32699254155158997, -0.31884562969207764, -0.08620268106460571, 0.0, -0.04698396474123001, -0.03935384377837181]",smooth,smooth,0.4874660866995038,nan,0.4874660866995038,12.114056426141932,0.925,1.075,11.640312367968917,10.767288940371248,12.513335795566586,10.767288940371248,0.005450681079116355,0.005450681079116355,0.005450681079116355,0.43526058014162505,5,1000,200,300,300,10000,0.48328295712658986,0.03877532193695544,0.942,0.14800167211421617,0.07885736584819134,0.09875747811592993,0.01636379559994384,0.0015154329471090593,0.07885736584819134,0.09875747811592993,0.01636379559994384,0.0015154329471090593,0.4850333865662634,0.0543441410355545,0.943,0.22166683157975003,0.18528160623023385,0.03417643545999377,0.4823645088169233,0.05439408702505301,0.94,0.22112084445217955,0.6329212940286432,0.15055367123283775,0.034,0.15399064815786756,0.659,0.33107127608395226
