setting,method,n_x0,n_reps,coverage_mean,coverage_min_x0,coverage_max_x0,bias_mean,abs_bias_mean,rmse_mean,rmse_max_x0,se_mean,emp_sd_mean,emp_sd_over_se_mean,width_mean,omega_mean,omega_clipped_rate,omega_sd_mean,omega_min_mean,omega_max_mean,sigma2_Y_mean,sigma2_Y_minus_f_mean,sigma2_f_mean,tuning_seconds_mean_per_unlab_draw,estimation_seconds_mean,amortized_procedure_seconds_mean
base_q0.9_s1,LO,343,343000,0.9375160349854227,0.911,0.961,-0.01681108012522487,0.02118445466830844,0.3549733001558289,1.1623397394753452,0.3283329563144457,0.35422353131835677,1.0788546337063878,1.2870651887526272,,,,,,39.050292729170664,,,11.354402364458965,0.002807097271299237,0.5705272154942476
base_q0.9_s1,PPCI,343,343000,0.9523702623906706,0.926,0.973,0.005881111691380403,0.013355146242304881,0.2898880131445777,0.3204374524789431,0.2834494564045827,0.2895487878550286,1.0215182330134371,1.1111218691059643,1.0,,,,,38.35938239159682,34.45785747766243,9.990401108707207,11.354402364458965,0.0028792833305172592,0.5705994015534656
base_q0.9_s1,PPI,343,343000,0.0,0.0,0.0,1.2963790669824882,1.2963790669824882,1.2973946797857776,1.5400487231223734,0.05101723140706359,0.05111230867675096,1.0018636305237492,0.1999875471156894,,,,,,,,,0.0,8.204899016365887e-05,8.204899016365887e-05
