x0_1,x0_2,x0_3,tau,theta0,sigma_eps,sigma_A,bias_strength,c_smooth,smooth_var,c_min,c_max,ell0_hat,ell_low,ell_high,ell_star,lambda_hat,B,n_label,n_pilot,N_unlab_total,N_t_full,N_use,PPCI_theta_mean,PPCI_theta_rmse,PPCI_coverage,PPCI_avg_ci_width,PPCI_sigma2_Y_minus_A_mean,PPCI_sigma2_A_mean,PPCI_sigma2_Y_minus_A_std,PPCI_sigma2_A_std,PPCI_H_hat_mean,PPCI_H_hat_std,LO_theta_mean,LO_theta_rmse,LO_coverage,LO_avg_ci_width,LO_sigma2_Y_mean,LO_sigma2_Y_std,LO_H_hat_mean,LO_H_hat_std,PPI_theta_mean,PPI_theta_rmse,PPI_coverage,PPI_avg_ci_width
0.7,0.7333333333333333,0.8333333333333333,0.5,-1.2584995950005713,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2576403481575484,0.022576403481575486,0.22576403481575485,0.22576403481575483,0.004451075427225196,500,200,200,7000,5000,2000,-1.0886892305904503,0.5889044891936576,0.912,3.0278821306807586,2.3591399500436172e-05,3.9977995401533145e-05,3.943388788569115e-05,7.968881927992814e-06,-0.0004462290167515682,0.00012735084863427752,-1.1513456440011491,0.8162181386467082,0.98,3.9317585083312077,4.136877027874181e-05,2.8511051764259954e-05,-0.00046853639136746624,0.0002152736517556886,-0.005552160481975534,1.2651829951869362,0.0,0.6793489666427995
0.7,0.7333333333333333,0.85,0.5,-1.2356962312367747,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2902750375879677,0.022902750375879678,0.22902750375879677,0.22902750375879677,0.004451075427225196,500,200,200,7000,5000,2000,-1.1045653070241275,0.584931929797738,0.91,3.127228476011134,2.7092092176857832e-05,4.2522239849102815e-05,4.4518960566463105e-05,8.09253417499069e-06,-0.0004699468622799533,0.00014045975365525827,-0.9859982352031365,0.8590671820608522,0.968,3.995822020817597,4.544736285952676e-05,2.912049040532234e-05,-0.0004890749502909497,0.00022023823971791673,-0.023022280107761132,1.2228159022740241,0.0,0.6858500694718836
0.7,0.75,0.7,0.5,-1.2542248742194781,2.0,1.2,0.2,0.8,False,0.01,0.1,2.151278007484645,0.02151278007484645,0.2151278007484645,0.21512780074846446,0.004451075427225196,500,200,200,7000,5000,2000,-1.0728377472898305,0.5932600003377472,0.92,3.019882154581115,2.0297202085069462e-05,3.4559040914827216e-05,3.52538834767465e-05,7.496986034534815e-06,-0.0004084381433225492,0.00011586152872344966,-1.0847163972261646,0.8177046371077136,0.974,3.9358912212513584,3.461886684604823e-05,2.432288524149856e-05,-0.00042637635679047516,0.00019622778823368244,-0.010821528195302212,1.254486180217794,0.0,0.6912230999057002
0.7,0.75,0.7166666666666667,0.5,-1.265061307994939,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1412037108513173,0.021412037108513172,0.21412037108513174,0.21412037108513177,0.004451075427225196,500,200,200,7000,5000,2000,-1.0920440404128728,0.5899202394812313,0.91,2.9503027000881867,1.840161140361802e-05,3.3201658580531347e-05,3.4610064270858915e-05,7.149863756117494e-06,-0.00040234229878972596,0.00012127518512966493,-1.059191196493158,0.8382626904875422,0.976,3.988650327099614,3.347125575961381e-05,2.3353589667513292e-05,-0.0004124355776313533,0.00018541102838083183,-0.01845456202221856,1.2574056340559718,0.0,0.6832575760236914
0.7,0.75,0.7333333333333333,0.5,-1.271611025848726,2.0,1.2,0.2,0.8,False,0.01,0.1,2.1576414655303022,0.021576414655303022,0.21576414655303022,0.2157641465530302,0.004451075427225196,500,200,200,7000,5000,2000,-1.1075383660035518,0.5595250053381349,0.924,2.9865868479154307,2.0223625679065747e-05,3.431030364187569e-05,3.5211349644946146e-05,7.0687976963580596e-06,-0.0004030807637283532,0.00012470580040681553,-1.1347591756360367,0.8179881178860043,0.974,3.978602056061018,3.5493710259462044e-05,2.312018739734734e-05,-0.0004303785938671981,0.00018898747269051935,-0.014504950643445938,1.2667992017506873,0.0,0.6730722853583953
0.7,0.75,0.75,0.5,-1.2738022677014167,2.0,1.2,0.2,0.8,False,0.01,0.1,2.18688655073178,0.0218688655073178,0.21868865507317803,0.21868865507317803,0.004451075427225196,500,200,200,7000,5000,2000,-1.051969075916859,0.5959294554177632,0.91,2.854198023034048,2.0357075193595526e-05,3.735981878161806e-05,3.685562410260548e-05,7.891217144958194e-06,-0.00042314055779758787,0.00011344804839639983,-1.0510875929309842,0.8821148834148196,0.95,3.975810701136805,3.7075448119685876e-05,2.6246423455502426e-05,-0.00044085134865872475,0.00021172924508007098,-0.005606870160596394,1.278367583121981,0.0,0.6910650892158925
0.7,0.75,0.7666666666666666,0.5,-1.271611025848726,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2042228987185437,0.022042228987185438,0.2204222898718544,0.22042228987185442,0.004451075427225196,500,200,200,7000,5000,2000,-1.075364401865838,0.5808490855615767,0.904,2.94784923386413,2.2686432527318397e-05,3.879034920153154e-05,3.782856217126797e-05,8.255912091032243e-06,-0.000434113305481314,0.00011757214382522421,-1.0539556211839658,0.8476483815725961,0.958,3.8976072721547013,3.860870338409407e-05,2.54292491816196e-05,-0.0004506668295017275,0.00019669926828444015,-0.012326061882677689,1.2703780257844102,0.0,0.6851956923194936
0.7,0.75,0.7833333333333333,0.5,-1.265061307994939,2.0,1.2,0.2,0.8,False,0.01,0.1,2.21212519878571,0.0221212519878571,0.22121251987857102,0.22121251987857105,0.004451075427225196,500,200,200,7000,5000,2000,-1.0510319018114047,0.6037846875229212,0.896,2.918062039921959,2.2192862353599567e-05,3.897744538260331e-05,3.870225926678976e-05,8.044026048210577e-06,-0.0004413952916652421,0.00012288020852374508,-1.0799225554556033,0.8147506267754979,0.972,3.9979265986050794,3.919209407568144e-05,2.592476070848345e-05,-0.00045061911609465687,0.00020844863604508373,-0.0006309393841303006,1.2745390394202594,0.0,0.6837624905649532
0.7,0.75,0.7999999999999999,0.5,-1.2542248742194781,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2544481022658456,0.022544481022658457,0.22544481022658458,0.22544481022658455,0.004451075427225196,500,200,200,7000,5000,2000,-1.1266386419255545,0.5608369456119171,0.932,2.989868620191056,2.836593944537842e-05,4.4443766848097976e-05,4.7964261070615664e-05,9.005494298002253e-06,-0.0004732907137799537,0.00012646188522069465,-1.1298939752355934,0.8002698987756954,0.974,3.8702105626564594,4.2931663218844446e-05,2.8325263730253108e-05,-0.0004775009149440456,0.0002057336259734975,-0.020675640010463174,1.2441467911186714,0.0,0.6898388188723067
0.7,0.75,0.8166666666666667,0.5,-1.2392204507584572,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2779302286918934,0.022779302286918934,0.22779302286918934,0.22779302286918934,0.004451075427225196,500,200,200,7000,5000,2000,-1.0397268750430735,0.5851785390505925,0.922,2.8863486115742507,2.6803124877726514e-05,4.62577634276283e-05,4.233914170836596e-05,9.301430645913718e-06,-0.0004891170262703604,0.00013229863828195302,-1.0726746542480328,0.8442353668836546,0.968,3.9303461304786156,4.567663013727791e-05,2.7956305585435785e-05,-0.0005038595532271016,0.00022975151134890513,-0.015224057804588194,1.2351376774685405,0.0,0.6803855157315513
0.7,0.75,0.8333333333333333,0.5,-1.2202124292151924,2.0,1.2,0.2,0.8,False,0.01,0.1,2.2821996015090833,0.022821996015090832,0.22821996015090834,0.22821996015090837,0.004451075427225196,500,200,200,7000,5000,2000,-1.081138338802154,0.5746758230427722,0.92,3.017692133153498,2.8551544802943842e-05,4.530684186807322e-05,4.643599176613104e-05,8.935500854785287e-06,-0.00048095773880470416,0.00013690437753158382,-1.0919735358861036,0.8379416144004527,0.978,4.036140481784137,4.7466777347183384e-05,3.076474149671069e-05,-0.0004937113330363993,0.00022209494619428882,-0.012596760773129628,1.2192445681594768,0.0,0.684979116124253
0.7,0.75,0.85,0.5,-1.1974090654513958,2.0,1.2,0.2,0.8,False,0.01,0.1,2.3133857514452796,0.023133857514452797,0.23133857514452796,0.23133857514452796,0.004451075427225196,500,200,200,7000,5000,2000,-1.0531518514145373,0.573597213268196,0.924,2.9100083623285498,2.5510481970578043e-05,4.769092081783892e-05,4.5418090717727056e-05,9.567152754392475e-06,-0.0004851141061199131,0.00013220195766082253,-1.0826834167752397,0.8849012401834355,0.974,3.9928728559704485,4.7924235868930585e-05,3.0245833834986903e-05,-0.0005022995094221165,0.0002275284835367241,-0.016408767127954218,1.1929735950946145,0.0,0.6991521816374061
